2023-02-04 19:16:23,369:WARNING:Failed login: username=1234
2023-02-04 19:16:31,084:WARNING:Failed login: username=
2023-02-04 19:16:37,720:WARNING:Successful login: username=123
2023-02-04 19:27:53,687:WARNING:Successful login: username=123
2023-05-31 11:00:17,222:INFO:Successful login: username=123, IP=10.100.102.18
2023-05-31 11:05:04,102:WARNING:Failed login: username=admin, IP=10.100.102.18
2023-05-31 11:09:39,388:WARNING:Failed login: username=admin, IP=10.100.102.18
2023-05-31 11:11:00,483:WARNING:Failed login: username=admin, IP=10.100.102.18
2023-05-31 11:13:49,144:WARNING:Failed login: username=Admin, IP=10.100.102.18
2023-05-31 11:15:32,684:WARNING:Failed login: username=admin, IP=10.100.102.18
2023-05-31 13:26:17,214:WARNING:Failed login: username=admin, IP=10.100.102.18
2023-05-31 13:31:37,156:INFO:Successful login: username=123, IP=10.100.102.18
2023-05-31 13:33:36,258:INFO:Successful login: username=123, IP=10.100.102.18
2023-05-31 13:34:27,939:INFO:Successful login: username=123, IP=10.100.102.18
2023-05-31 13:35:38,963:INFO:Successful login: username=123, IP=10.100.102.18
2023-05-31 13:50:01,212:INFO:Successful login: username=123, IP=10.100.102.18
2023-05-31 13:56:18,746:INFO:Successful login: username=123, IP=10.100.102.18
2023-05-31 13:56:54,381:WARNING:A client without a server is not a good combination
2023-05-31 13:58:33,125:INFO:Successful login: username=123, IP=10.100.102.18
2023-05-31 14:02:04,601:INFO:Successful login: username=123, IP=10.100.102.18
2023-05-31 14:05:07,288:INFO:Successful login: username=123, IP=10.100.102.18
2023-05-31 14:08:16,153:INFO:Successful login: username=123, IP=10.100.102.18
2023-05-31 23:33:54,329:INFO:Successful login: username=123, IP=10.100.102.18
2023-05-31 23:39:19,192:WARNING:Failed login: username=admin, IP=10.100.102.18
2023-06-01 11:57:51,018:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-01 11:58:14,008:INFO:Successful login: username=2, IP=10.100.102.18
2023-06-01 12:07:58,714:WARNING:Failed login: username=Admin, IP=10.100.102.18
2023-06-01 12:09:01,545:WARNING:Failed login: username=Admin, IP=10.100.102.18
2023-06-01 12:09:45,968:WARNING:Failed login: username=123, IP=10.100.102.18
2023-06-01 12:17:18,028:WARNING:Failed login: username=123, IP=10.100.102.18
2023-06-01 12:17:29,923:WARNING:Failed login: username=123, IP=10.100.102.18
2023-06-01 12:26:53,361:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-01 12:29:01,011:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-01 12:29:49,971:WARNING:Failed login: username=ken@gmail.com, IP=10.100.102.18
2023-06-01 12:29:55,140:WARNING:Failed login: username=ken@gmail.com, IP=10.100.102.18
2023-06-01 12:30:03,239:WARNING:Failed login: username=ken@gmail.com, IP=10.100.102.18
2023-06-01 12:31:55,373:WARNING:Failed login: username=123, IP=10.100.102.18
2023-06-01 12:32:25,306:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-01 12:32:47,588:WARNING:Failed login: username=ken123@gmail.com, IP=10.100.102.18
2023-06-02 12:53:50,096:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-04 01:31:27,588:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-04 01:43:18,388:WARNING:Failed login: username=Admin, IP=10.100.102.18
2023-06-04 01:43:32,524:WARNING:Failed login: username=Admin, IP=10.100.102.18
2023-06-06 23:25:54,809:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-07 14:21:43,545:WARNING:Failed login: username=123, IP=10.100.102.18
2023-06-07 14:21:52,694:WARNING:Failed login: username=123, IP=10.100.102.18
2023-06-07 14:22:00,276:WARNING:Failed login: username=123, IP=10.100.102.18
2023-06-07 14:22:08,848:WARNING:Failed login: username=123, IP=10.100.102.18
2023-06-07 14:22:13,806:WARNING:Failed login: username=123, IP=10.100.102.18
2023-06-07 14:22:25,514:WARNING:Failed login: username=123, IP=10.100.102.18
2023-06-07 14:22:31,400:WARNING:Failed login: username=123, IP=10.100.102.18
2023-06-07 14:22:39,817:WARNING:Failed login: username=123, IP=10.100.102.18
2023-06-07 14:23:03,307:WARNING:Failed login: username=123, IP=10.100.102.18
2023-06-07 14:23:11,015:WARNING:Failed login: username=123, IP=10.100.102.18
2023-06-07 14:23:25,040:CRITICAL:Blocked IP=10.100.102.18 for excessive login attempts
2023-06-07 14:24:03,094:WARNING:Failed login: username=123, IP=10.100.102.18
2023-06-07 14:24:24,276:WARNING:Failed login: username=123, IP=10.100.102.18
2023-06-07 14:24:33,968:WARNING:Failed login: username=123, IP=10.100.102.18
2023-06-09 13:25:30,656:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-09 13:28:57,948:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-09 13:29:34,475:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-09 13:32:23,350:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-09 13:32:51,212:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-09 13:37:57,812:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-09 13:38:35,752:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-09 13:39:02,271:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-09 13:49:08,240:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-09 13:51:37,672:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-09 13:52:04,124:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-09 13:53:30,893:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-09 13:57:17,707:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-09 13:57:27,488:INFO:Successful login: username=2, IP=10.100.102.18
2023-06-09 14:01:37,409:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-09 14:03:19,198:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-09 14:03:39,615:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-09 14:20:00,687:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-09 14:20:14,176:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-09 23:57:56,930:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-09 23:58:29,986:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-10 10:49:22,564:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-10 10:51:33,844:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-10 10:52:10,516:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-10 10:53:38,525:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-10 10:56:40,567:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-10 10:57:53,046:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-10 10:58:20,564:WARNING:Failed login: username=INSERT 123, IP=10.100.102.18
2023-06-10 11:12:14,104:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-10 12:32:55,551:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-10 12:37:28,855:WARNING:A client without a server is not a good combination
2023-06-10 12:38:48,098:WARNING:A client without a server is not a good combination
2023-06-10 12:38:53,475:WARNING:A client without a server is not a good combination
2023-06-10 12:39:13,529:WARNING:A client without a server is not a good combination
2023-06-10 12:39:15,264:WARNING:A client without a server is not a good combination
2023-06-10 12:39:25,844:WARNING:A client without a server is not a good combination
2023-06-10 12:40:15,579:WARNING:A client without a server is not a good combination
2023-06-10 12:40:22,753:WARNING:A client without a server is not a good combination
2023-06-10 12:40:53,343:WARNING:A client without a server is not a good combination
2023-06-10 12:40:58,799:WARNING:A client without a server is not a good combination
2023-06-10 12:54:22,099:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-10 13:07:01,265:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-10 19:59:33,835:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-10 20:04:21,480:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-10 20:31:01,254:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-11 12:58:09,020:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-11 22:52:51,806:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-11 22:53:55,025:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-11 22:54:07,970:INFO:Successful login: username=2, IP=10.100.102.18
2023-06-11 22:58:22,415:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-11 22:58:37,189:INFO:Successful login: username=2, IP=10.100.102.18
2023-06-11 23:02:07,315:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-11 23:02:25,029:INFO:Successful login: username=2, IP=10.100.102.18
2023-06-11 23:04:11,216:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-11 23:04:25,132:INFO:Successful login: username=2, IP=10.100.102.18
2023-06-12 23:17:57,946:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-13 07:18:28,060:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-13 07:23:44,222:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-13 07:24:28,323:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-13 07:27:24,618:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-13 07:29:14,715:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-13 07:35:33,643:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-13 07:37:20,996:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-13 07:38:29,787:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-13 07:39:23,600:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-13 07:50:09,774:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-13 08:15:09,496:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-13 18:35:29,942:WARNING:A client without a server is not a good combination
2023-06-13 18:36:29,660:WARNING:A client without a server is not a good combination
2023-06-13 18:36:34,132:WARNING:A client without a server is not a good combination
2023-06-13 18:37:12,676:INFO:Successful login: username=123, IP=127.0.0.1
2023-06-13 18:37:30,735:INFO:Successful login: username=2, IP=127.0.0.1
2023-06-13 19:30:49,627:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-14 17:30:11,792:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-14 21:15:54,952:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-14 21:19:28,247:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-14 21:27:27,172:WARNING:A client without a server is not a good combination
2023-06-14 21:31:52,805:WARNING:A client without a server is not a good combination
2023-06-14 21:33:00,807:WARNING:A client without a server is not a good combination
2023-06-14 21:33:33,578:WARNING:A client without a server is not a good combination
2023-06-15 10:26:08,864:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-15 15:15:02,333:WARNING:A client without a server is not a good combination
2023-06-15 15:15:04,203:WARNING:A client without a server is not a good combination
2023-06-19 10:47:07,886:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-21 19:05:38,409:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-21 19:11:22,278:INFO:Successful login: username=123, IP=10.100.102.18
2023-06-22 09:34:17,885:WARNING:Failed login: username=123, IP=10.100.102.18
2023-06-22 09:34:41,865:WARNING:Failed login: username=123, IP=10.100.102.18
2023-06-30 13:39:15,687:INFO:Successful login: username=123, IP=10.100.102.18
2023-07-02 20:53:19,860:WARNING:Failed login: username=123, IP=10.100.102.18
2023-07-30 22:55:39,350:INFO:Successful login: username=123, IP=127.0.0.1
2023-07-30 23:01:11,234:INFO:Successful login: username=123, IP=127.0.0.1
2023-07-30 23:02:07,038:INFO:Successful login: username=123, IP=127.0.0.1
